device_brand,os,screen_size,Screen Damage,Charger Availability,rear_camera_mp,front_camera_mp,Storage (GB),RAM (GB),battery,weight,Year of Release,days_used,normalized_used_price,normalized_new_price,,Age (Years),Keyword Working,Battery Health (%),Old Phone Selling Price (Rs),Charger Availability
HTC,Android,15.24,1,0,13,13,128,4,3600,175,2018,682,4.668426636,5.701813872,,1.868493151,0,49.65517241,700.2639954,1
HTC,Android,15.24,1,0,13,10.5,64,4,3500,188,2018,384,5.414588148,6.478325293,,1.052054795,0,48.27586207,812.1882222,1
HTC,Android,15.24,1,0,13,8,32,4,2965,157.5,2018,537,4.806640562,5.521940803,,1.471232877,0,40.89655172,720.9960843,1
HTC,Android,12.83,1,0,13,5,32,4,2730,137,2018,708,4.065945088,4.864452784,,1.939726027,0,37.65517241,609.8917632,1
HTC,Android,15.24,1,0,12,10.5,64,4,3930,185,2018,426,5.087411133,5.993687075,,1.167123288,0,54.20689655,763.11167,1
HTC,Android,15.24,1,0,12,8,128,4,3930,188,2017,561,4.669364898,6.492724566,,1.536986301,0,54.20689655,700.4047347,1
HTC,Android,12.75,1,0,16,16,64,4,2600,142,2017,859,4.664570529,5.34834486,,2.353424658,0,35.86206897,699.6855794,1
HTC,Android,12.83,1,0,12,16,128,4,3000,169,2017,634,5.099744469,5.916309874,,1.736986301,0,41.37931034,764.9616704,1
HTC,Android,12.83,1,0,16,8,32,4,3000,175,2017,669,4.39432569,5.301163313,,1.832876712,0,41.37931034,659.1488535,1
HTC,Android,12.88,1,0,12,16,64,4,3000,170,2017,880,4.912140047,5.521020821,,2.410958904,0,41.37931034,736.8210071,1
HTC,Android,12.75,1,0,16,16,64,4,2500,145,2017,774,4.789572909,5.016882407,,2.120547945,0,34.48275862,718.4359364,1
HTC,Android,12.83,1,0,16,8,32,4,3200,174,2016,728,4.625364893,5.439426228,,1.994520548,0,44.13793103,693.804734,1
HTC,Android,12.7,1,0,13,5,16,4,2200,140,2016,744,4.009875406,5.15282906,,2.038356164,0,30.34482759,601.4813109,1
HTC,Android,12.83,1,0,20,13,64,4,3000,165,2016,562,4.718409582,5.564903476,,1.539726027,0,41.37931034,707.7614373,1
HTC,Android,12.83,1,0,13,5,32,4,2700,155,2016,682,4.505681287,5.304050898,,1.868493151,0,37.24137931,675.8521931,1
HTC,Android,12.7,1,0,13,5,32,4,2300,149.8,2016,948,4.562053895,5.019198525,,2.597260274,0,31.72413793,684.3080843,1
HTC,Android,12.83,1,0,13,5,32,4,2800,153,2016,714,4.543826556,5.393991117,,1.956164384,0,38.62068966,681.5739834,1
HTC,Android,12.7,1,0,13,5,32,4,2200,142,2016,1031,4.259435182,5.304846009,,2.824657534,0,30.34482759,638.9152773,1
HTC,Android,12.7,1,0,13,4,16,4,2840,158,2016,828,4.553771623,5.521540915,,2.268493151,0,39.17241379,683.0657435,1
HTC,Android,12.83,1,0,13,4,32,4,2800,156,2016,748,4.439351701,5.294158731,,2.049315068,0,38.62068966,665.9027552,1
HTC,Android,12.7,1,0,13,4,16,4,2840,158,2016,738,4.566325402,5.344437302,,2.021917808,0,39.17241379,684.9488103,1
HTC,Android,12.75,1,0,12,5,32,4,3000,161,2016,692,4.175770928,5.523578674,,1.895890411,0,41.37931034,626.3656392,1
HTC,Android,12.75,1,0,12,5,32,4,3000,161,2016,1001,4.746409298,5.698568908,,2.742465753,0,41.37931034,711.9613947,1
HTC,Android,12.83,1,0,13,5,16,4,2700,155,2016,703,4.493456196,5.481513541,,1.926027397,0,37.24137931,674.0184294,1
HTC,Android,12.7,1,0,13,5,16,4,2200,140,2016,597,4.609560534,5.243174567,,1.635616438,0,30.34482759,691.4340801,1
HTC,Android,12.7,1,0,8,5,16,4,2200,140,2016,699,4.100326634,5.140024788,,1.915068493,0,30.34482759,615.0489951,1
HTC,Android,12.7,1,0,5,1.3,32,4,2000,140.1,2016,790,3.852060664,4.237723145,,2.164383562,0,27.5862069,577.8090996,1
HTC,Android,12.83,1,0,13,5,32,4,3000,170,2015,909,4.880526609,5.709996461,,2.490410959,0,41.37931034,732.0789914,1
HTC,Android,12.7,1,0,13,4,16,4,2840,158,2015,559,4.131640347,5.601269752,,1.531506849,0,39.17241379,619.7460521,1
HTC,Android,12.83,1,0,13,4,16,4,2800,155,2015,565,4.730745009,5.516367971,,1.547945205,0,38.62068966,709.6117514,1
HTC,Android,12.83,1,0,13,5,16,4,2800,153,2015,921,4.587515251,5.487945499,,2.523287671,0,38.62068966,688.1272877,1
HTC,Android,12.83,1,0,13,4,16,4,2600,165,2015,719,4.119524861,5.735830087,,1.969863014,0,35.86206897,617.9287292,1
HTC,Android,12.75,1,0,20.2,13,32,4,2700,161,2015,574,4.703294584,5.701346176,,1.57260274,0,37.24137931,705.4941876,1
HTC,Android,12.7,1,0,13,4,16,4,2150,143,2015,690,4.666359354,5.700376682,,1.890410959,0,29.65517241,699.9539031,1
HTC,Android,12.75,1,0,21,4,32,4,2840,168,2015,895,4.404766122,6.174972899,,2.452054795,0,39.17241379,660.7149183,1
HTC,Android,12.7,1,0,8,2,32,4,2000,138.9,2015,857,4.256605125,5.254887809,,2.347945205,0,27.5862069,638.4907688,1
HTC,Android,10.34,1,0,8,2,32,4,2000,156,2015,700,3.948354935,4.695193689,,1.917808219,0,27.5862069,592.2532403,1
HTC,Android,12.75,1,0,20,4,32,4,2840,155,2015,863,4.812021741,5.826000107,,2.364383562,0,39.17241379,721.8032612,1
HTC,Android,12.83,0,0,13,8,16,4,2600,154.5,2015,916,4.144879236,5.186603377,,2.509589041,0,35.86206897,621.7318854,0
HTC,Android,10.29,0,0,8,2,32,4,2000,146,2015,892,4.227855121,4.879006852,,2.443835616,0,27.5862069,634.1782682,0
HTC,Android,12.75,1,0,13,4,32,4,2840,168,2015,714,4.88741249,5.709333705,,1.956164384,0,39.17241379,733.1118735,1
HTC,Android,12.7,1,0,13,5,16,4,2840,160,2015,945,4.92180408,5.798031486,,2.589041096,0,39.17241379,738.270612,1
HTC,Android,12.83,1,0,20,13,32,4,2800,150,2015,795,4.985454229,5.770007074,,2.178082192,0,38.62068966,747.8181344,1
HTC,Android,12.83,1,0,13,4,16,4,2800,147,2015,598,4.167285187,5.768320996,,1.638356164,0,38.62068966,625.0927781,1
HTC,Android,12.7,1,0,20,4,32,4,2840,157,2015,604,4.932889945,5.885937351,,1.654794521,0,39.17241379,739.9334918,1
HTC,Android,12.83,1,0,13,8,16,4,2600,155,2015,1092,4.16852396,5.91609424,,2.991780822,0,35.86206897,625.278594,1
HTC,Android,12.7,0,0,13,5,32,4,2000,138,2015,874,4.048649603,5.523219371,,2.394520548,0,27.5862069,607.2974405,0
HTC,Android,12.7,1,0,13,5,16,4,2000,140,2014,602,4.239454497,5.194788506,,1.649315068,0,27.5862069,635.9181746,1
HTC,Android,10.34,0,0,8,2,32,4,2000,154,2015,986,4.101651137,5.073359671,,2.701369863,0,27.5862069,615.2476706,0
HTC,Android,12.83,1,0,13,4,16,4,2600,183,2015,823,4.576153237,5.302408984,,2.254794521,0,35.86206897,686.4229856,1
HTC,Android,10.29,0,0,5,0.3,32,4,2100,145,2015,995,3.803992261,4.378520495,,2.726027397,0,28.96551724,570.5988392,0
HTC,Android,12.7,0,0,8,5,32,4,2100,160,2014,1044,4.258445573,5.247287195,,2.860273973,0,28.96551724,638.766836,0
HTC,Android,12.7,1,0,8,5,32,4,2100,160,2014,1066,4.143928062,5.194178327,,2.920547945,0,28.96551724,621.5892093,1
HTC,Android,20.55,1,0,8,1.6,16,4,6700,425,2014,942,5.057773301,5.699774453,,2.580821918,0,92.4137931,758.6659952,1
HTC,Android,12.83,0,0,13,5,32,4,2600,158,2014,1002,4.457481913,5.559527119,,2.745205479,0,35.86206897,668.622287,0
HTC,Android,12.7,1,0,13,5,16,4,2600,160,2014,806,4.461761603,5.559488612,,2.208219178,0,35.86206897,669.2642405,1
HTC,Android,12.75,1,0,13,13,16,4,2400,154,2014,703,4.462684538,5.940434376,,1.926027397,0,33.10344828,669.4026807,1
HTC,Android,10.34,1,0,8,1.3,32,4,2040,146,2014,973,4.470037512,5.476003195,,2.665753425,0,28.13793103,670.5056268,1
HTC,Android,12.83,1,0,13,8,16,4,2600,155,2014,761,4.674696249,5.556094202,,2.084931507,0,35.86206897,701.2044374,1
HTC,Android,12.83,1,0,13,8,16,4,2600,155,2014,757,4.382901252,5.773370724,,2.073972603,0,35.86206897,657.4351878,1
HTC,Android,12.83,1,0,13,8,16,4,2600,155,2014,928,4.239166147,5.832351575,,2.542465753,0,35.86206897,635.8749221,1
HTC,Android,12.7,1,0,13,5,16,4,2600,164,2014,1057,4.766608532,5.860472784,,2.895890411,0,35.86206897,714.9912798,1
HTC,Android,10.34,1,0,5,0.3,32,4,2100,158,2014,773,4.206333064,5.307376211,,2.117808219,0,28.96551724,630.9499596,1
HTC,Windows,12.7,1,0,4,5,32,4,2600,160,2014,640,4.166355098,5.705181496,,1.753424658,0,35.86206897,624.9532647,1
HTC,Windows,12.7,0,0,4,5,32,4,2600,160,2014,1028,4.736461572,5.70348243,,2.816438356,0,35.86206897,710.4692358,0
HTC,Android,12.7,1,0,13,5,16,4,2700,151,2014,754,4.185403293,5.523379077,,2.065753425,0,37.24137931,627.810494,1
HTC,Android,10.29,1,0,13,5,16,4,2100,137,2014,697,4.407572542,5.628052675,,1.909589041,0,28.96551724,661.1358813,1
HTC,Android,12.7,1,0,4,5,16,4,2600,160,2014,1047,4.713755496,5.700109069,,2.868493151,0,35.86206897,707.0633244,1
HTC,Android,12.7,0,0,5,2,16,4,1950,160,2014,977,3.96726848,5.07991257,,2.676712329,0,26.89655172,595.090272,0
HTC,Android,12.7,1,0,13,5,16,4,2600,145,2014,1081,4.808682295,6.040326137,,2.961643836,0,35.86206897,721.3023443,1
HTC,Android,10.29,1,0,13,5,16,4,2110,137,2014,1090,4.340292766,5.516327766,,2.98630137,0,29.10344828,651.0439149,1
HTC,Android,12.7,0,0,8,2,16,4,2000,150,2014,1044,3.962906216,5.196616812,,2.860273973,0,27.5862069,594.4359324,0
HTC,Android,10.16,0,0,5,0.3,16,4,1300,130,2014,838,3.938664936,4.615120517,,2.295890411,0,17.93103448,590.7997404,0
HTC,Android,12.7,1,0,4,5,32,4,2600,160,2014,768,4.237000863,5.524137333,,2.104109589,0,35.86206897,635.5501295,1
HTC,Android,12.7,1,0,4,5,16,4,2600,160,2014,608,4.572956864,5.521340911,,1.665753425,0,35.86206897,685.9435296,1
HTC,Android,10.29,0,0,5,0.3,16,4,2000,140,2014,641,3.584351925,4.93562435,,1.756164384,0,27.5862069,537.6527888,0
HTC,Android,10.29,0,0,5,0.3,16,4,2000,140,2014,613,3.58407434,5.011368359,,1.679452055,0,27.5862069,537.611151,0
HTC,Android,12.83,0,0,13,5,32,4,2600,165,2014,620,4.117409835,5.52317944,,1.698630137,0,35.86206897,617.6114753,0
HTC,Android,12.83,1,0,13,5,32,4,2600,165,2014,575,4.618382517,5.52001988,,1.575342466,0,35.86206897,692.7573776,1
HTC,Android,10.34,1,0,8,1.3,32,4,2040,143.5,2014,770,4.061649179,5.301312876,,2.109589041,0,28.13793103,609.2473769,1
HTC,Android,10.24,0,0,8,2.1,32,4,2100,130,2013,996,4.372102553,5.248654322,,2.728767123,0,28.96551724,655.815383,0
HTC,Android,12.7,0,0,8,2.1,32,4,2100,149,2014,683,4.233526626,5.395126422,,1.871232877,0,28.96551724,635.0289939,0
HTC,Android,12.7,0,0,8,2.1,32,4,2100,149,2013,579,4.633757643,5.513307771,,1.58630137,0,28.96551724,695.0636465,0
HTC,Android,10.29,0,0,5,0.3,16,4,2100,130,2013,959,3.673511977,5.60241398,,2.62739726,0,28.96551724,551.0267966,0
HTC,Android,10.24,0,0,8,2.1,32,4,2100,130,2013,555,4.506233438,5.487780031,,1.520547945,0,28.96551724,675.9350157,0
HTC,Android,12.93,1,0,4,2.1,16,4,3300,217,2013,683,4.742320024,5.91242134,,1.871232877,0,45.51724138,711.3480036,1
HTC,Android,10.24,0,0,5,0.3,16,4,1650,120,2013,1018,4.025351691,5.065880768,,2.789041096,0,22.75862069,603.8027537,0
HTC,Android,10.29,1,0,5,0.3,32,4,2100,130,2013,814,4.373616367,5.440858053,,2.230136986,0,28.96551724,656.0424551,1
HTC,Android,10.24,0,0,8,1.6,16,4,1800,123,2013,770,4.217004575,5.190342325,,2.109589041,0,24.82758621,632.5506863,0
HTC,Android,10.24,1,0,4,1.6,16,4,1800,122,2013,920,4.172847624,5.476589067,,2.520547945,0,24.82758621,625.9271436,1
HTC,Windows,10.24,1,0,8,1.6,32,4,1800,120,2013,686,3.764218811,5.142949279,,1.879452055,0,24.82758621,564.6328217,1
HTC,Android,12.7,1,0,4,2.1,16,4,3200,160,2013,845,3.642835516,5.699171862,,2.315068493,0,44.13793103,546.4253274,1
HTC,Android,7.75,0,0,5,1.6,16,4,1230,100,2013,833,3.827336197,4.61234439,,2.282191781,0,16.96551724,574.1004296,0
HTC,Android,10.29,0,0,8,1.6,32,4,1860,130,2013,1072,4.402931595,5.665561262,,2.936986301,0,25.65517241,660.4397393,0
HTC,Android,10.24,1,0,5,1.6,16,4,2000,123.9,2013,836,4.244200318,5.305590851,,2.290410959,0,27.5862069,636.6300477,1
HTC,Android,11.89,0,0,4,2.1,32,4,2300,156,2013,848,4.274580613,5.705514308,,2.323287671,0,31.72413793,641.187092,0
HTC,Android,10.34,1,0,4,2.1,32,4,2300,143,2013,778,3.729301369,5.597458532,,2.131506849,0,31.72413793,559.3952054,1
HTC,Android,10.16,0,0,5,1.6,16,4,1650,114,2013,947,3.456316681,5.011634794,,2.594520548,0,22.75862069,518.4475022,0
HTC,Android,10.16,0,0,5,1.6,16,4,1650,107,2013,1070,4.044804117,5.196173893,,2.931506849,0,22.75862069,606.7206176,0
Huawei,Android,16.43,1,0,13,32,128,4,4200,192,2019,515,5.426578646,6.780864645,,1.410958904,0,57.93103448,813.9867969,1
Huawei,Android,15.27,1,0,13,32,64,4,3650,165,2019,359,5.022959044,6.523312642,,0.983561644,0,50.34482759,753.4438566,1
Huawei,Android,15.62,1,0,13,32,128,4,3340,159,2019,473,5.095956354,5.671775679,,1.295890411,0,46.06896552,764.3934531,1
Huawei,Android,15.62,1,0,13,32,128,4,3340,159,2019,210,4.882650396,5.596642599,,0.575342466,0,46.06896552,732.3975594,1
Huawei,Android,15.47,1,0,13,8,32,4,3020,150,2019,476,4.439233658,4.792976673,,1.304109589,0,41.65517241,665.8850487,1
Huawei,Android,15.77,1,0,13,8,64,4,3400,160,2019,381,4.469006761,5.291745821,,1.043835616,0,46.89655172,670.3510142,1
Huawei,Android,18.08,1,0,13,8,128,4,5000,210,2018,689,5.003409249,5.638354669,,1.887671233,0,68.96551724,750.5113874,1
Huawei,Android,20.32,1,0,13,16,512,4,4500,295,2019,434,5.887797042,7.741042591,,1.189041096,0,62.06896552,883.1695563,1
Huawei,Android,20.32,1,0,13,8,64,4,5100,310,2019,516,4.747884288,5.083823796,,1.41369863,0,70.34482759,712.1826432,1
Huawei,Android,15.47,1,0,13,8,32,4,3020,150,2019,499,4.212127598,4.78256295,,1.367123288,0,41.65517241,631.8191397,1
Huawei,Android,15.47,1,0,13,8,32,4,3020,150,2019,295,4.246636373,5.011901159,,0.808219178,0,41.65517241,636.995456,1
Huawei,Android,15.9,1,0,13,8,32,4,4000,168,2019,399,4.439587745,5.016352254,,1.093150685,0,55.17241379,665.9381618,1
Huawei,Android,15.9,1,0,13,16,32,4,4000,168,2019,456,4.687026632,5.299916088,,1.249315068,0,55.17241379,703.0539948,1
Huawei,Android,15.9,1,0,13,16,32,4,4000,168,2019,442,4.713396591,5.190565104,,1.210958904,0,55.17241379,707.0094887,1
Huawei,Android,13.84,1,0,8,5,16,4,3020,142,2018,389,4.001498012,4.608265391,,1.065753425,0,41.65517241,600.2247018,1
Huawei,Android,15.34,1,0,13,25,128,4,3750,172,2018,365,5.296666004,6.173931927,,1,0,51.72413793,794.4999006,1
Huawei,Android,15.77,1,0,13,16,32,4,3400,160,2018,541,4.92180408,5.525452939,,1.482191781,0,46.89655172,738.270612,1
Huawei,Android,16.23,1,0,13,24,256,4,4200,187,2018,365,6.109092015,7.377940142,,1,0,57.93103448,916.3638023,1
Huawei,Android,17.83,1,0,13,24,128,4,5000,232,2018,441,4.885525483,6.685561277,,1.208219178,0,68.96551724,732.8288225,1
Huawei,Android,16.23,1,0,13,24,256,4,4200,189,2018,702,5.496676301,6.779842359,,1.923287671,0,57.93103448,824.5014452,1
Huawei,Android,16.59,1,0,13,24,128,4,4000,188,2018,448,4.901415489,6.461671281,,1.22739726,0,55.17241379,735.2123234,1
Huawei,Android,25.43,1,0,5,2,32,4,5100,460,2018,651,4.6226171,5.297967305,,1.783561644,0,70.34482759,693.392565,1
Huawei,Android,25.43,1,0,8,8,64,4,7500,475,2018,708,5.232978525,5.70388247,,1.939726027,0,103.4482759,784.9467788,1
Huawei,Android,15.37,1,0,13,8,128,4,4000,173,2018,654,4.53635587,5.393673,,1.791780822,0,55.17241379,680.4533805,1
Huawei,Android,15.32,1,0,13,8,64,4,3750,172,2018,575,4.721440968,5.702681869,,1.575342466,0,51.72413793,708.2161452,1
Huawei,Android,15.77,1,0,13,8,64,4,3400,160,2018,387,4.855306142,5.865986355,,1.060273973,0,46.89655172,728.2959213,1
Huawei,Android,15.32,1,0,13,8,128,4,3340,169,2018,496,4.81510691,5.389802057,,1.35890411,0,46.06896552,722.2660365,1
Huawei,Android,15.32,1,0,13,8,128,4,3750,166,2018,399,4.944353031,5.988535261,,1.093150685,0,51.72413793,741.6529547,1
Huawei,Android,13.84,1,0,13,5,16,4,3020,142,2018,453,4.037950562,4.598044861,,1.24109589,0,41.65517241,605.6925843,1
Huawei,Android,12.7,1,0,8,2,32,4,2280,175,2018,563,3.999117712,4.499920775,,1.542465753,0,31.44827586,599.8676568,1
Huawei,Android,12.88,1,0,13,8,32,4,3000,150,2018,530,4.416669578,4.951804895,,1.452054795,0,41.37931034,662.5004367,1
Huawei,Android,12.88,1,0,13,5,16,4,3000,150,2018,505,4.091005661,5.021838965,,1.383561644,0,41.37931034,613.6508492,1
Huawei,Android,15.24,1,0,13,24,256,4,4000,183,2018,658,5.523019702,7.170304142,,1.802739726,0,55.17241379,828.4529553,1
Huawei,Android,15.27,1,0,13,24,64,4,4000,180,2018,700,4.701843073,6.425679069,,1.917808219,0,55.17241379,705.276461,1
Huawei,Android,12.9,1,0,13,24,64,4,3400,165,2018,371,4.694645192,6.087637991,,1.016438356,0,46.89655172,704.1967788,1
Huawei,Android,14.83,1,0,13,16,32,4,3000,145,2018,457,4.626246512,5.387655202,,1.252054795,0,41.37931034,693.9369768,1
Huawei,Android,15.21,1,0,13,8,32,4,3000,155,2018,624,4.282620578,5.007296393,,1.709589041,0,41.37931034,642.3930867,1
Huawei,Android,15.21,1,0,13,8,32,4,3000,155,2018,617,4.515573652,5.129010747,,1.690410959,0,41.37931034,677.3360478,1
Huawei,Android,15.21,1,0,13,8,16,4,3000,155,2018,653,4.508769412,5.01349786,,1.789041096,0,41.37931034,676.3154118,1
Huawei,Android,15.06,1,0,13,8,64,4,4000,170,2018,706,4.773984259,5.390759802,,1.934246575,0,55.17241379,716.0976389,1
Huawei,Android,25.6,1,0,13,8,64,4,7500,498,2018,537,4.976457842,5.968119152,,1.471232877,0,103.4482759,746.4686763,1
Huawei,Android,25.6,1,0,13,8,32,4,7500,498,2018,522,4.888919535,5.705381196,,1.430136986,0,103.4482759,733.3379303,1
Huawei,Android,20.42,1,0,13,8,32,4,5100,316,2018,667,4.617395156,5.798365117,,1.82739726,0,70.34482759,692.6092734,1
Huawei,Android,14.35,1,0,8,8,64,4,3000,143,2017,862,4.480400299,5.136268915,,2.361643836,0,41.37931034,672.0600449,1
Huawei,Android,15.24,1,0,8,8,128,4,3340,169,2017,568,4.858416081,5.706844449,,1.556164384,0,46.06896552,728.7624122,1
Huawei,Android,15.24,1,0,8,8,256,4,4000,178,2017,624,4.673296015,7.089768455,,1.709589041,0,55.17241379,700.9944023,1
Huawei,Android,15.24,1,0,8,8,128,4,4000,178,2017,839,5.13996621,5.993761906,,2.298630137,0,55.17241379,770.9949315,1
Huawei,Android,12.93,1,0,8,8,64,4,4000,186,2017,762,4.260847213,6.086729271,,2.087671233,0,55.17241379,639.127082,1
Huawei,Android,12.93,1,0,8,8,64,4,3340,164,2017,816,4.494797129,5.302309388,,2.235616438,0,46.06896552,674.2195694,1
Huawei,Android,12.7,1,0,13,5,16,4,3020,145,2017,699,4.41255584,5.019462883,,1.915068493,0,41.65517241,661.883376,1
Huawei,Android,12.83,1,0,12,8,32,4,4000,165,2017,821,4.643621372,5.195841575,,2.249315068,0,55.17241379,696.5432058,1
Huawei,Android,20.32,1,0,8,8,16,4,4800,310,2017,773,4.853903508,5.598644157,,2.117808219,0,66.20689655,728.0855262,1
Huawei,Android,23.01,1,0,5,2,32,4,4800,460,2017,859,4.815269024,5.196948872,,2.353424658,0,66.20689655,722.2903536,1
Huawei,Android,25.43,1,0,8,8,16,4,6660,310,2017,599,4.668426636,5.515241618,,1.64109589,0,91.86206897,700.2639954,1
Huawei,Android,12.83,1,0,8,20,64,4,3340,169,2017,778,5.052097084,5.862607925,,2.131506849,0,46.06896552,757.8145626,1
Huawei,Android,12.7,1,0,8,20,64,4,2950,143,2017,788,4.469923037,5.699339285,,2.15890411,0,40.68965517,670.4884556,1
Huawei,Android,12.7,1,0,13,5,16,4,2200,140,2016,1069,4.432600921,4.874433673,,2.928767123,0,30.34482759,664.8901382,1
Huawei,Android,20.32,1,0,5,2,32,4,4800,350,2017,690,4.531738908,5.071667676,,1.890410959,0,66.20689655,679.7608362,1
Huawei,Android,17.78,0,0,2,2,16,4,3340,250,2017,809,4.211238314,4.610257225,,2.216438356,0,46.06896552,631.6857471,0
Huawei,Android,12.83,1,0,12,8,16,4,4000,165,2017,570,4.383275854,5.074423534,,1.561643836,0,55.17241379,657.4913781,1
Huawei,Android,12.7,1,0,13,5,16,4,3000,150,2017,846,4.367293635,4.943782987,,2.317808219,0,41.37931034,655.0940453,1
Huawei,Android,12.7,1,0,8,5,16,4,3000,150,2017,896,4.140750935,4.780802755,,2.454794521,0,41.37931034,621.1126403,1
Huawei,Android,12.7,1,0,8,2,32,4,2200,175,2017,689,4.146778872,4.475516978,,1.887671233,0,30.34482759,622.0168308,1
Huawei,Android,12.83,1,0,8,8,128,4,3750,165,2017,691,4.406597289,6.107802094,,1.893150685,0,51.72413793,660.9895934,1
Huawei,Android,12.73,1,0,8,8,32,4,3200,145,2017,808,4.08832649,5.796878083,,2.21369863,0,44.13793103,613.2489735,1
Huawei,Android,12.75,1,0,12,8,64,4,3000,146,2017,745,4.401338946,5.446651161,,2.04109589,0,41.37931034,660.2008419,1
Huawei,Android,12.75,1,0,12,8,16,4,3000,147,2017,786,4.194793034,5.132380839,,2.153424658,0,41.37931034,629.2189551,1
Huawei,Android,12.7,1,0,13,5,16,4,3020,138,2016,1059,4.694553747,5.522780047,,2.901369863,0,41.65517241,704.1830621,1
Huawei,Android,12.83,1,0,12.5,8,128,4,4000,169,2016,1029,4.638314785,5.988560334,,2.819178082,0,55.17241379,695.7472178,1
Huawei,Android,12.83,1,0,12.5,8,256,4,4000,169,2016,848,5.790082488,6.826024481,,2.323287671,0,55.17241379,868.5123732,1
Huawei,Android,12.93,1,0,12.5,8,64,4,4000,190,2016,1082,4.677025623,5.990063566,,2.964383562,0,55.17241379,701.5538435,1
Huawei,Android,12.7,1,0,13,5,16,4,4100,145,2016,892,4.175156205,5.311776386,,2.443835616,0,56.55172414,626.2734308,1
Huawei,Android,20.42,1,0,8,8,32,4,5100,326,2016,613,4.939783553,5.630853295,,1.679452055,0,70.34482759,740.967533,1
Huawei,Android,12.83,1,0,16,8,32,4,3340,160,2016,707,4.859889921,5.861669025,,1.936986301,0,46.06896552,728.9834882,1
Huawei,Android,12.7,1,0,12,8,32,4,3020,146,2016,728,4.599554447,5.706212852,,1.994520548,0,41.65517241,689.9331671,1
Huawei,Android,25.4,1,0,8,2,16,4,6660,495,2016,1049,4.870069696,5.483343596,,2.873972603,0,91.86206897,730.5104544,1
Huawei,Android,17.78,1,0,13,5,32,4,4360,250,2016,1044,4.767629114,5.437078809,,2.860273973,0,60.13793103,715.1443671,1
Huawei,Android,17.78,1,0,2,2,16,4,4100,278,2016,1038,4.097506226,5.011901159,,2.843835616,0,56.55172414,614.6259339,1
Huawei,Android,12.83,1,0,16,8,64,4,3340,160,2016,686,4.98620598,5.639137281,,1.879452055,0,46.06896552,747.930897,1
Huawei,Android,17.78,0,0,5,2,16,4,4100,278,2016,669,4.384024637,4.602165677,,1.832876712,0,56.55172414,657.6036956,0
Huawei,Android,17.78,1,0,13,5,16,4,4360,250,2016,702,4.666171208,5.299566586,,1.923287671,0,60.13793103,699.9256812,1
Huawei,Android,10.29,1,0,5,2,32,4,2100,150,2016,926,3.694612986,4.393584584,,2.536986301,0,28.96551724,554.1919479,1
Huawei,Android,12.7,1,0,8,2,32,4,2200,135,2016,1009,4.111037785,4.701207374,,2.764383562,0,30.34482759,616.6556678,1
Huawei,Android,12.75,1,0,13,8,16,4,4000,147,2016,593,4.179604406,5.345105528,,1.624657534,0,55.17241379,626.9406609,1
Huawei,Android,12.83,1,0,12,8,64,4,3400,162,2016,750,4.285102653,6.067151629,,2.054794521,0,46.89655172,642.765398,1
Huawei,Android,12.75,1,0,12,8,32,4,3000,144,2016,551,4.427477898,5.829945118,,1.509589041,0,41.37931034,664.1216847,1
Huawei,Android,25.43,1,0,13,5,16,4,6660,500,2016,1007,4.94883081,5.520940783,,2.75890411,0,91.86206897,742.3246215,1
